<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.30	09:00:00	124450	124915	124245	124680	716049	2153467	5
2025.01.30	10:00:00	124685	125870	124645	125365	840041	2788841	5
2025.01.30	11:00:00	125360	126280	125170	125970	656828	2226958	5
2025.01.30	12:00:00	125970	126700	125900	126620	401074	1380175	5
2025.01.30	13:00:00	126620	126900	126520	126865	311506	1105075	5
2025.01.30	14:00:00	126860	127265	126825	127185	290739	1127966	5
2025.01.30	15:00:00	127190	127645	127170	127470	327719	1215738	5
2025.01.30	16:00:00	127470	127575	127285	127390	260891	944695	5
2025.01.30	17:00:00	127390	127740	127130	127415	424935	1518873	5
2025.01.30	18:00:00	127410	127600	127225	127445	96366	349560	5
2025.01.31	09:00:00	127310	127650	127235	127420	588362	1673051	5
2025.01.31	10:00:00	127425	127840	127215	127780	661298	2047992	5
2025.01.31	11:00:00	127775	128015	127280	127615	683392	2207677	5
2025.01.31	12:00:00	127615	127770	127340	127570	343182	1077668	5
2025.01.31	13:00:00	127570	127795	127495	127625	259292	847494	5
2025.01.31	14:00:00	127625	127710	127375	127550	325116	1037799	5
2025.01.31	15:00:00	127555	127605	126950	127035	419564	1381948	5
2025.01.31	16:00:00	127035	127110	126745	126905	289614	968651	5
2025.01.31	17:00:00	126905	126950	126505	126660	277577	892649	5
2025.01.31	18:00:00	126655	126830	126585	126750	58061	192555	5
2025.02.03	09:00:00	125715	126180	125465	126140	534488	1455123	5
2025.02.03	10:00:00	126135	126475	125955	126175	707668	2281640	5
2025.02.03	11:00:00	126175	126545	126065	126230	563392	1863780	5
2025.02.03	12:00:00	126230	126900	126035	126820	756299	2463465	5
2025.02.03	13:00:00	126815	126870	126365	126405	373035	1218878	5
2025.02.03	14:00:00	126400	126540	126170	126280	303304	1012184	5
2025.02.03	15:00:00	126280	126465	126060	126070	246195	833357	5
2025.02.03	16:00:00	126070	126395	126035	126320	190421	673827	5
2025.02.03	17:00:00	126320	126445	126115	126190	194801	643116	5
2025.02.03	18:00:00	126195	126420	126090	126420	51573	183698	5
2025.02.04	09:00:00	126500	126535	125815	125815	600790	1675489	5
2025.02.04	10:00:00	125820	126135	124965	125135	740484	2332234	5
2025.02.04	11:00:00	125130	125750	124995	125625	615655	1994713	5
2025.02.04	12:00:00	125630	126200	125585	125815	495860	1656316	5
2025.02.04	13:00:00	125810	126000	125585	125865	284638	961105	5
2025.02.04	14:00:00	125870	125925	125520	125780	302586	1015296	5
2025.02.04	15:00:00	125780	125910	125635	125880	229107	783390	5
2025.02.04	16:00:00	125880	125905	125490	125620	206825	702800	5
2025.02.04	17:00:00	125620	125645	125380	125445	198552	622418	5
2025.02.04	18:00:00	125450	125535	125365	125450	45961	151029	5
2025.02.05	09:00:00	125550	125905	125385	125595	613904	1730098	5
2025.02.05	10:00:00	125600	125865	125290	125435	725640	2265806	5
2025.02.05	11:00:00	125430	125575	124845	125425	639080	2202233	5
2025.02.05	12:00:00	125430	126120	125410	125850	458557	1536863	5
2025.02.05	13:00:00	125850	125860	125585	125740	274475	958924	5
2025.02.05	14:00:00	125740	125825	125535	125695	231749	815543	5
2025.02.05	15:00:00	125695	125835	125585	125725	181816	644339	5
2025.02.05	16:00:00	125725	125910	125695	125855	201027	704471	5
2025.02.05	17:00:00	125855	125880	125675	125740	148169	517049	5
2025.02.05	18:00:00	125740	125935	125715	125875	50515	166314	5
2025.02.06	09:00:00	125950	126225	125460	125765	658291	1922623	5
2025.02.06	10:00:00	125765	125810	125400	125780	609791	1903896	5
2025.02.06	11:00:00	125775	126455	125505	125845	770815	2622589	5
2025.02.06	12:00:00	125840	126015	125565	125640	377096	1326328	5
2025.02.06	13:00:00	125645	126005	125620	125950	239156	826587	5
2025.02.06	14:00:00	125950	126110	125820	125975	246782	841547	5
2025.02.06	15:00:00	125980	126490	125895	126430	317147	1149820	5
2025.02.06	16:00:00	126430	126645	126355	126395	252240	852725	5
2025.02.06	17:00:00	126395	126535	126340	126445	143816	486462	5
2025.02.06	18:00:00	126445	126500	126120	126120	53552	182172	5
2025.02.07	09:00:00	126385	126470	126150	126240	460005	1309921	5
2025.02.07	10:00:00	126240	126745	126220	126540	780990	2366276	5
2025.02.07	11:00:00	126535	126575	125575	125895	627569	2046821	5
2025.02.07	12:00:00	125890	125940	125270	125420	492048	1670518	5
2025.02.07	13:00:00	125420	125460	124980	125020	435353	1424738	5
2025.02.07	14:00:00	125025	125125	124825	125025	318938	1004680	5
2025.02.07	15:00:00	125025	125305	124320	124490	369657	1312039	5
2025.02.07	16:00:00	124485	124815	124425	124725	304487	993774	5
2025.02.07	17:00:00	124725	124845	124555	124735	173219	576479	5
2025.02.07	18:00:00	124730	124995	124715	124925	52488	180711	5
2025.02.10	09:00:00	125100	125670	124860	125560	579203	1698392	5
2025.02.10	10:00:00	125555	126490	125510	126260	759639	2553845	5
2025.02.10	11:00:00	126265	126285	125385	125660	618251	2069476	5
2025.02.10	12:00:00	125665	125995	125560	125970	328334	1141881	5
2025.02.10	13:00:00	125970	126130	125785	125860	271865	967916	5
2025.02.10	14:00:00	125865	125935	125710	125885	205460	766098	5
2025.02.10	15:00:00	125880	125935	125685	125725	176512	667771	5
2025.02.10	16:00:00	125720	125810	125625	125745	182257	665642	5
2025.02.10	17:00:00	125750	125855	125575	125805	172620	600239	5
2025.02.10	18:00:00	125805	125845	125610	125650	59368	198703	5
2025.02.11	09:00:00	125750	126210	125565	125840	594011	1696616	5
2025.02.11	10:00:00	125835	126875	125715	126570	786408	2654949	5
2025.02.11	11:00:00	126570	127000	126405	126455	550264	1824199	5
2025.02.11	12:00:00	126460	126525	126130	126495	295353	1040011	5
2025.02.11	13:00:00	126495	126630	126410	126590	252927	901743	5
2025.02.11	14:00:00	126585	126645	126440	126575	194779	687196	5
2025.02.11	15:00:00	126580	126670	126460	126535	149729	562319	5
2025.02.11	16:00:00	126535	126590	126360	126445	165082	559276	5
2025.02.11	17:00:00	126440	126725	126430	126640	168289	536297	5
2025.02.11	18:00:00	126640	126690	126495	126590	56589	169487	5
2025.02.12	09:00:00	129030	129340	127550	127565	914294	2716919	5
2025.02.12	10:00:00	127565	127910	126715	127020	1019655	2936299	5
2025.02.12	11:00:00	127020	127380	126850	127130	557301	1679410	5
2025.02.12	12:00:00	127130	127130	126450	126705	405066	1342487	5
2025.02.12	13:00:00	126700	126785	126490	126740	241021	794159	5
2025.02.12	14:00:00	126740	127050	126605	127010	339716	1148463	5
2025.02.12	15:00:00	127015	127240	126700	126965	372483	1417413	5
2025.02.12	16:00:00	126965	126985	126685	126880	228769	861011	5
2025.02.12	17:00:00	126880	127080	126630	126650	242922	870226	5
2025.02.12	18:00:00	126650	126750	126415	126415	71650	237872	5
2025.02.13	09:00:00	126930	127030	126235	126360	493735	1484954	5
2025.02.13	10:00:00	126365	126685	126255	126485	711732	2290141	5
2025.02.13	11:00:00	126490	126575	126035	126445	592598	1989662	5
